,Char,Team,Batting Pos.,Hits,At Bats,Singles,Doubles,Triples,Homeruns,Total Bases,RBIs,Walks Taken,Sac Flys,Plate Appearances,Steals,Runs,Big Plays,IP,Earned Runs,K's,Walks Pitched,Hits Allowed,Wins,Pitches,Star Pitches
1495,Bro(B) 1,Clutch1908,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1496,Magikoopa(B) 1,Clutch1908,2,2,3,1,1,0,0,3,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1497,Toadette 1,Clutch1908,3,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1498,Toadsworth 1,Clutch1908,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,6.0,2,3,0,10,0,61,0
1499,Mario 1,Clutch1908,5,2,3,2,0,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1500,Peach 1,Clutch1908,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1501,Toad(G) 1,Clutch1908,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1502,Paratroopa(R) 1,Clutch1908,8,2,3,2,0,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1503,Magikoopa(B) 1,Balamb,0,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1504,Boo 1,Balamb,1,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1505,Magikoopa(R) 1,Balamb,2,1,3,0,1,0,0,2,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1506,Wario 1,Balamb,3,1,3,0,0,0,1,4,1,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1507,Wario 2,Balamb,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1508,Daisy 1,Balamb,5,2,3,2,0,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1509,Daisy 2,Balamb,6,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1510,Daisy 3,Balamb,7,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1511,Shy Guy(Y) 1,Balamb,8,1,3,1,0,0,0,1,0,0,0,3,0,1,0,6.666667,1,8,0,9,0,81,0
1512,DK 1,Dr. Winkly,0,1,3,0,0,0,1,4,1,0,0,3,0,1,0,6.666667,0,3,0,8,0,73,0
1513,Bro(H) 1,Dr. Winkly,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1514,Yoshi 1,Dr. Winkly,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1515,Yoshi 2,Dr. Winkly,3,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0
1516,Birdo 1,Dr. Winkly,4,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0,0,0,0,0,0
1517,Shy Guy(R) 1,Dr. Winkly,5,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0,0,0,0,0,0
1518,Diddy 1,Dr. Winkly,6,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0.333333,0,0,0,0,1,2,0
1519,Dixie 1,Dr. Winkly,7,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0,0,0,0,0,0
1520,Diddy 2,Dr. Winkly,8,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
1521,Paratroopa(G) 1,Baltor33,0,2,4,2,0,0,0,2,0,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1522,Bowser 1,Baltor33,1,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1523,Bro(H) 1,Baltor33,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1524,Waluigi 1,Baltor33,3,1,3,1,0,0,0,1,0,0,0,3,0,0,0,7.0,1,4,0,1,0,39,0
1525,Luigi 1,Baltor33,4,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1526,Monty 1,Baltor33,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1527,Shy Guy(R) 1,Baltor33,6,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1528,Dry Bones(G) 1,Baltor33,7,3,3,3,0,0,0,3,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1529,Dry Bones(R) 1,Baltor33,8,1,3,0,1,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1530,DK 1,Dr. Winkly,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,6.0,11,4,1,15,0,64,0
1531,Bro(H) 1,Dr. Winkly,1,2,3,1,0,0,1,5,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1532,Yoshi 1,Dr. Winkly,2,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0
1533,Yoshi 2,Dr. Winkly,3,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1534,Birdo 1,Dr. Winkly,4,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1535,Shy Guy(R) 1,Dr. Winkly,5,2,3,1,1,0,0,3,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1536,Diddy 1,Dr. Winkly,6,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1537,Diddy 2,Dr. Winkly,7,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1538,Dixie 1,Dr. Winkly,8,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
1539,Noki(G) 1,Vickless,0,3,4,2,1,0,0,4,2,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
1540,Petey 1,Vickless,1,1,3,0,0,0,1,4,2,1,0,4,0,2,0,0.0,0,0,0,0,0,0,0
1541,Mario 1,Vickless,2,3,4,1,2,0,0,5,3,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1542,Luigi 1,Vickless,3,1,3,1,0,0,0,1,1,0,1,4,0,0,1,0.0,0,0,0,0,0,0,0
1543,Daisy 1,Vickless,4,1,4,0,1,0,0,2,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1544,Paratroopa(G) 1,Vickless,5,2,4,0,1,0,1,6,2,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
1545,Koopa(R) 1,Vickless,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7.0,3,8,1,5,0,62,0
1546,Yoshi 1,Vickless,7,2,3,1,1,0,0,3,0,0,0,3,1,2,2,0.0,0,0,0,0,0,0,0
1547,Birdo 1,Vickless,8,2,3,2,0,0,0,2,1,0,0,3,0,2,1,0.0,0,0,0,0,0,0,0
1548,Magikoopa(B) 1,Balamb,0,3,4,2,1,0,0,4,0,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
1549,Boo 1,Balamb,1,2,4,2,0,0,0,2,0,0,0,4,0,2,0,5.333333,9,6,0,13,0,78,0
1550,Magikoopa(R) 1,Balamb,2,3,4,0,0,0,3,12,8,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
1551,Wario 1,Balamb,3,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1552,Wario 2,Balamb,4,1,3,0,1,0,0,2,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1553,Daisy 1,Balamb,5,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.666667,0,1,0,1,0,9,0
1554,Daisy 2,Balamb,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1555,Daisy 3,Balamb,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1556,Bowser Jr 1,Balamb,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1557,Toadette 1,Flatbread,0,1,4,1,0,0,0,1,0,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
1558,Waluigi 1,Flatbread,1,2,4,0,0,0,2,8,5,0,0,4,0,2,0,2.666667,0,3,0,1,0,27,0
1559,Luigi 1,Flatbread,2,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1560,Wario 1,Flatbread,3,3,4,1,2,0,0,5,0,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1561,Bowser Jr 1,Flatbread,4,1,4,0,1,0,0,2,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1562,Pianta(Y) 1,Flatbread,5,2,3,2,0,0,0,2,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1563,Pianta(B) 1,Flatbread,6,2,3,0,0,0,2,8,3,0,0,3,0,2,2,0.0,0,0,0,0,0,0,0
1564,Magikoopa(G) 1,Flatbread,7,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1565,Toad(P) 1,Flatbread,8,1,3,1,0,0,0,1,0,0,0,3,0,1,0,4.333333,8,2,0,9,0,45,0
1566,DK 1,Dr. Winkly,0,1,3,1,0,0,0,1,1,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1567,Bro(H) 1,Dr. Winkly,1,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1568,Yoshi 1,Dr. Winkly,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1569,Yoshi 2,Dr. Winkly,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1570,Birdo 1,Dr. Winkly,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1571,Shy Guy(R) 1,Dr. Winkly,5,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1572,Diddy 1,Dr. Winkly,6,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1573,Diddy 2,Dr. Winkly,7,2,3,1,1,0,0,3,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1574,Dixie 1,Dr. Winkly,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6.0,4,6,0,9,0,70,0
1575,Magikoopa(B) 1,Balamb,0,2,3,1,1,0,0,3,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1576,Boo 1,Balamb,1,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1577,Magikoopa(R) 1,Balamb,2,1,3,0,1,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1578,Wario 1,Balamb,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1579,Wario 2,Balamb,4,2,3,1,1,0,0,3,1,0,0,3,0,1,2,0.0,0,0,0,0,0,0,0
1580,Daisy 1,Balamb,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1581,Daisy 2,Balamb,6,2,3,0,1,0,1,6,2,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
1582,Daisy 3,Balamb,7,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1583,Shy Guy(Y) 1,Balamb,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7.0,1,8,0,7,0,69,0
1584,Magikoopa(B) 1,Bmills,0,2,3,2,0,0,0,2,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1585,Boo 1,Bmills,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1586,Magikoopa(Y) 1,Bmills,2,2,3,2,0,0,0,2,0,0,0,3,0,0,0,3.333333,6,3,0,11,1,45,0
1587,Dry Bones(G) 1,Bmills,3,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1588,Bowser Jr 1,Bmills,4,2,2,1,0,1,0,4,1,1,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1589,Noki(B) 1,Bmills,5,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1590,Pianta(Y) 1,Bmills,6,1,3,1,0,0,0,1,0,0,0,3,0,0,0,2.333333,5,1,0,6,0,23,0
1591,Wario 1,Bmills,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1592,Wario 2,Bmills,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1593,Wario 1,Plovely,0,3,4,2,0,0,1,6,2,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
1594,Boo 1,Plovely,1,3,4,1,1,0,1,7,3,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
1595,Pianta(B) 1,Plovely,2,2,4,1,0,0,1,5,1,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1596,Yoshi 1,Plovely,3,2,4,1,0,0,1,5,1,0,0,4,0,2,2,0.0,0,0,0,0,0,0,0
1597,Yoshi 2,Plovely,4,1,4,0,1,0,0,2,0,0,0,4,0,0,2,0.0,0,0,0,0,0,0,0
1598,Luigi 1,Plovely,5,2,4,1,0,0,1,5,3,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1599,Mario 1,Plovely,6,1,4,1,0,0,0,1,1,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1600,Toadsworth 1,Plovely,7,1,3,0,1,0,0,2,0,0,0,3,0,0,0,6.0,1,6,1,9,0,79,0
1601,Toad(R) 1,Plovely,8,2,3,1,1,0,0,3,0,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
1602,Dry Bones(G) 1,Clutch1908,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1603,Bro(B) 1,Clutch1908,1,2,3,2,0,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1604,Luigi 1,Clutch1908,2,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1605,Toadette 1,Clutch1908,3,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1606,Toadsworth 1,Clutch1908,4,2,3,2,0,0,0,2,2,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1607,Toad(G) 1,Clutch1908,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1608,Peach 1,Clutch1908,6,1,3,0,1,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1609,Wario 1,Clutch1908,7,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0
1610,Waluigi 1,Clutch1908,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6.0,3,12,0,12,0,83,0
1611,Dry Bones(G) 1,Bmills,0,3,4,3,0,0,0,3,0,0,0,4,0,2,1,0.0,0,0,0,0,0,0,0
1612,Magikoopa(Y) 1,Bmills,1,2,4,2,0,0,0,2,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1613,Magikoopa(B) 1,Bmills,2,2,4,2,0,0,0,2,1,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1614,Boo 1,Bmills,3,0,2,0,0,0,0,0,1,0,1,3,0,0,0,7.0,2,7,0,7,0,72,0
1615,Wario 1,Bmills,4,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1616,Wario 2,Bmills,5,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1617,Noki(B) 1,Bmills,6,2,3,2,0,0,0,2,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1618,Pianta(Y) 1,Bmills,7,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1619,Bowser Jr 1,Bmills,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1620,Dry Bones(G) 1,Cezarito,0,3,4,3,0,0,0,3,0,0,0,4,0,0,0,1.0,0,0,1,0,0,4,0
1621,Bowser 1,Cezarito,1,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1622,Bowser Jr 1,Cezarito,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1623,Magikoopa(G) 1,Cezarito,3,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1624,Bowser Jr 2,Cezarito,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1625,Birdo 1,Cezarito,5,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0.0,0,0,0,0,0,0,0
1626,Petey 1,Cezarito,6,1,3,0,1,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1627,Petey 2,Cezarito,7,1,3,0,0,0,1,4,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1628,Koopa(G) 1,Cezarito,8,1,3,0,0,0,1,4,2,0,0,3,0,1,0,5.0,7,3,0,9,0,57,0
1629,Waluigi 1,Super63,0,1,3,1,0,0,0,1,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1630,Noki(G) 1,Super63,1,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1631,King Boo 1,Super63,2,1,3,0,0,0,1,4,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1632,Birdo 1,Super63,3,1,3,0,1,0,0,2,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1633,Shy Guy(Bk) 1,Super63,4,1,3,0,1,0,0,2,1,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1634,Mario 1,Super63,5,2,3,0,0,0,2,8,4,0,0,3,0,2,1,0.0,0,0,0,0,0,0,0
1635,Diddy 1,Super63,6,2,2,1,1,0,0,3,0,1,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1636,Dixie 1,Super63,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7.0,3,10,0,9,0,106,0
1637,Toad(P) 1,Super63,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1638,Dry Bones(G) 1,Cezarito,0,2,4,2,0,0,0,2,0,0,0,4,0,1,0,3.666667,1,1,0,3,0,26,0
1639,Bowser 1,Cezarito,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1640,Magikoopa(G) 1,Cezarito,2,3,4,3,0,0,0,3,0,0,0,4,0,2,1,0.0,0,0,0,0,0,0,0
1641,Bowser Jr 1,Cezarito,3,1,4,0,0,0,1,4,2,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
1642,Bowser Jr 2,Cezarito,4,1,4,0,1,0,0,2,1,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1643,Birdo 1,Cezarito,5,3,4,1,1,1,0,6,2,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1644,Petey 1,Cezarito,6,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1645,Petey 2,Cezarito,7,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1646,Koopa(G) 1,Cezarito,8,1,3,1,0,0,0,1,0,0,0,3,0,0,0,2.333333,7,0,0,8,0,32,0
1647,Paratroopa(G) 1,BennyOkay,0,2,3,2,0,0,0,2,0,0,0,3,0,1,3,0.0,0,0,0,0,0,0,0
1648,Boo 1,BennyOkay,1,2,3,2,0,0,0,2,0,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
1649,King Boo 1,BennyOkay,2,3,3,1,1,0,1,7,1,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
1650,Noki(G) 1,BennyOkay,3,1,3,1,0,0,0,1,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1651,Pianta(R) 1,BennyOkay,4,2,2,0,0,0,2,8,6,0,1,3,0,2,0,0.0,0,0,0,0,0,0,0
1652,Noki(R) 1,BennyOkay,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1653,Dry Bones(Gy) 1,BennyOkay,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1654,Baby Luigi 1,BennyOkay,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1655,Goomba 1,BennyOkay,8,1,3,1,0,0,0,1,0,0,0,3,0,0,0,7.0,5,3,0,13,0,70,0
1656,Dry Bones(G) 1,Bmills,0,2,4,0,1,0,1,6,3,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
1657,Bowser 1,Bmills,1,1,4,0,0,0,1,4,1,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1658,Magikoopa(Y) 1,Bmills,2,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1659,Boo 1,Bmills,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6.666667,3,1,0,9,1,55,0
1660,Wario 1,Bmills,4,1,3,0,1,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1661,Wario 2,Bmills,5,2,3,1,1,0,0,3,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1662,Noki(B) 1,Bmills,6,2,3,2,0,0,0,2,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
1663,Pianta(Y) 1,Bmills,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1664,Bowser Jr 1,Bmills,8,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0
1665,Paratroopa(G) 1,Buffcat,0,2,4,2,0,0,0,2,1,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1666,DK 1,Buffcat,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1667,Birdo 1,Buffcat,2,2,3,1,0,0,1,5,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1668,Shy Guy(B) 1,Buffcat,3,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1669,DK 2,Buffcat,4,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1670,Luigi 1,Buffcat,5,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1671,Diddy 1,Buffcat,6,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1672,Paratroopa(R) 1,Buffcat,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1673,Shy Guy(Y) 1,Buffcat,8,1,3,0,0,0,1,4,1,0,0,3,0,1,0,7.0,4,8,0,9,0,78,1
1674,Birdo 1,Nuche,0,1,4,1,0,0,0,1,2,1,0,5,0,2,1,0.0,0,0,0,0,0,0,0
1675,DK 1,Nuche,1,2,4,2,0,0,0,2,1,0,0,4,0,1,0,2.0,2,1,1,4,0,26,0
1676,Petey 1,Nuche,2,3,4,1,1,0,1,7,4,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
1677,Toadsworth 1,Nuche,3,3,4,1,1,1,0,6,0,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
1678,Peach 1,Nuche,4,1,4,1,0,0,0,1,1,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
1679,Mario 1,Nuche,5,1,4,0,0,0,1,4,2,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
1680,Monty 1,Nuche,6,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1681,Shy Guy(Bk) 1,Nuche,7,2,4,2,0,0,0,2,0,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
1682,Shy Guy(G) 1,Nuche,8,2,4,2,0,0,0,2,0,0,0,4,0,1,0,5.0,0,4,0,4,1,54,0
1683,Magikoopa(B) 1,Balamb,0,3,4,2,1,0,0,4,1,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
1684,Boo 1,Balamb,1,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1685,Magikoopa(R) 1,Balamb,2,1,3,1,0,0,0,1,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1686,Wario 1,Balamb,3,1,3,0,1,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1687,Wario 2,Balamb,4,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
1688,Daisy 1,Balamb,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1689,Daisy 2,Balamb,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3.666667,3,1,0,5,0,34,0
1690,Daisy 3,Balamb,7,1,2,1,0,0,0,1,0,1,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1691,Shy Guy(Y) 1,Balamb,8,1,3,1,0,0,0,1,0,0,0,3,0,1,0,3.333333,7,3,1,11,0,47,0
1692,Dry Bones(G) 1,Clutch1908,0,3,3,3,0,0,0,3,0,1,0,4,0,2,1,0.0,0,0,0,0,0,0,0
1693,Bro(B) 1,Clutch1908,1,1,3,0,0,0,1,4,2,1,0,4,0,1,1,0.0,0,0,0,0,0,0,0
1694,Toadsworth 1,Clutch1908,2,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1695,Toad(G) 1,Clutch1908,3,1,4,0,1,0,0,2,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
1696,Luigi 1,Clutch1908,4,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0
1697,Toadette 1,Clutch1908,5,2,3,2,0,0,0,2,0,0,0,3,1,1,0,0.0,0,0,0,0,0,0,0
1698,Peach 1,Clutch1908,6,1,3,0,1,0,0,2,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1699,Toad(Y) 1,Clutch1908,7,1,3,0,1,0,0,2,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1700,Waluigi 1,Clutch1908,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7.0,2,3,0,5,1,46,0
1701,Magikoopa(B) 1,Flatbread,0,3,3,3,0,0,0,3,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1702,Magikoopa(G) 1,Flatbread,1,1,3,0,0,0,1,4,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
1703,Bowser Jr 1,Flatbread,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,1,0,2,0
1704,Pianta(B) 1,Flatbread,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
1705,Pianta(Y) 1,Flatbread,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
